date_column,site,category,brand,model_name,product_title,price_usd,os,ram_gb,storage,screen_size_in,resolution,refresh_rate_hz,cpu_speed_ghz,connectivity_technology,cpu_model,color,wireless_carrier,cellular_technology,all_reviews,rate,discount
2024-09-06,amazon_egy,mobile phones,nokia,nokia c10,"nokia c10 dual sim, 2gb ram, 32gb rom - grey",2699.0,,2,32,6.5,1440 x 2880,60,,,snapdragon,,,,"[{'reviewer': 'elbarsege', 'rating': '5.0 ', 'date': 'reviewed in egypt on 10 february 2024', 'review': 'ممتاز بالنسبة لسعره طبعا وأرخص من السوق بكثير'}, {'reviewer': 'هشام محمد', 'rating': '3.0 ', 'date': 'reviewed in egypt on 13 april 2024', 'review': 'بعد استعماله لمدة سنه او اقل حسب قوة الاستعمال يبداء فى التهنيج و التراجع و التأخير وكارت الميموري لو استعملته يزيدك سوء ..لا انصح باستعماله للكبار فى العمل ولكن للأطفال لا مانع'}, {'reviewer': 'محمد شاهين', 'rating': '4.0 ', 'date': 'reviewed in egypt on 17 february 2024', 'review': 'مناسب للأطفال دون 13 عام و الاستخدام العادي\nو جيد في حدود الفئة السعرية له حيث انه ارخص موبايل سامسونج أو نوكيا أو شاومي و ريلمي'}, {'reviewer': 'omran', 'rating': '2.0 ', 'date': 'reviewed in egypt on 30 march 2024', 'review': 'المنتج إمكانياته و كاميرته ممكن لطفل زنان انما لشاب أو فتاء فمينفعش خالص\n) بصوت اللمبى ( 😂'}, {'reviewer': 'sara', 'rating': '5.0 ', 'date': 'reviewed in egypt on 20 july 2024', 'review': 'منتج جيد'}]",3.6,10.0
2024-09-06,amazon_egy,mobile phones,samsung,fold6,"samsung galaxy z fold6, 12gb ram, 256gb storage, silver shadow, big screen, 1 year seller warranty (international version)",68888.0,,0,256,0.0,,0,,,,silver shadow,,5g,"[{'reviewer': 'bibo', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 20 august 2024', 'review': ""recived fold 6 very fast\nsamsung pay not working which i know before i buy i don't care about it\ni was shocked that i activated samsung care 2 years on it for free in samsung member's app found complimentary 2 years care which needed invoice and seller sent it right away great buy and great price\ni got navy blue colour""}]",5.0,0.0
2024-09-06,amazon_egy,mobile phones,samsung,a15,samsung galaxy a15 dual sim 8gb ram+256ggb rom (6.5 inches) (4g lte) - (blue black),8499.0,android 13.0,8,256,6.5,1080 x 2340,90,,wi-fi,snapdragon,black,cellular,,"[{'reviewer': 'mohamed saud', 'rating': '5.0 ', 'date': 'reviewed in egypt on 29 august 2024', 'review': 'موبايل ممتاز مقابل سعره لكن وصلني بدون شهادة ضمان'}, {'reviewer': 'منتج جيد جدا وجودته جيدة شكرا أمازون', 'rating': '5.0 ', 'date': 'reviewed in egypt on 16 august 2024', 'review': 'ان شكله واداءه جيد جدا'}, {'reviewer': 'bue', 'rating': '1.0 ', 'date': 'reviewed in egypt on 22 july 2024', 'review': 'موبايل جاء بلون مختلف عن مكانها مطلوب\nلا يوجد شهاده ضمان الموبايل\nلا يحتوي على كفر ولا سكرين بروتكتور'}, {'reviewer': 'افشل منتج بعد استخدام عام ونصف الشاشة جابت بنل يعني ملهاش صيانه والضمان وهمي اي حاجه اتصلة بيهم مفيش حد جالي من الاخر منتج تعبان', 'rating': '4.0 ', 'date': 'reviewed in egypt on 8 august 2024', 'review': 'سريع مفيش سخونه معالج قوي'}, {'reviewer': 'محمد حسين', 'rating': '5.0 ', 'date': 'reviewed in egypt on 19 august 2024', 'review': 'هاتف جيد وجاء كما هو مطلوب شكرا امازون'}]",4.0,17.0
2024-09-06,amazon_egy,mobile phones,girasole,g30,"g30-2.4 inch dual sim mobile phone from girasol (red) with free earphone, g30, red, dual sim",539.0,,0,32,2.4,240 x 320,88,,,core i3,,,,"[{'reviewer': 'malaksaeed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 28 june 2024', 'review': 'الشاشه بتاعته كبيره وواضح ينفع للاطفال'}, {'reviewer': 'غير مطابق للمواصفات مقاس مختلف تماما عن المقاس المكتوب فى الوصف', 'rating': '4.0 ', 'date': 'reviewed in egypt on 2 august 2024', 'review': 'جيد جدا مطابق للمواصفات'}, {'reviewer': 'mostafa mohamed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 14 january 2024', 'review': 'شكله شيك وشغال حلو قوي والرموز بتخلي معرفة الاسماء سهله لل مش بيعرفوا يقراءو وخطه حجمة كبير'}, {'reviewer': 'marwa m.', 'rating': '2.0 ', 'date': 'reviewed in egypt on 19 july 2024', 'review': 'سماعه المكالمات مش شغاله ارجو التواصل'}, {'reviewer': 'عمر', 'rating': '4.0 ', 'date': 'reviewed in egypt on 5 april 2024', 'review': 'لا يعمل علي شرائح وي واورنج لازم فودافون واتصالات'}]",3.8,0.0
2024-09-06,amazon_egy,mobile phones,honor,honor magic5 pro 12+512 m,honor magic5 pro 12+512 meadow green,37750.0,,12,12,6.81,3840 x 2160,120,,,snapdragon,,,,"[{'reviewer': 'ashraf', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 7 november 2023', 'review': 'actually the mobile is amazing'}, {'reviewer': 'للاسف لم احصل على الهديه بينما في الصوره يحتوي على هديه', 'rating': '4.0 ', 'date': 'reviewed in saudi arabia on 1 october 2023', 'review': 'جيدا جدا واتعبني بنقل محادثات واتساب اعمال من هواوي'}, {'reviewer': 'ابوزايد', 'rating': '2.0 ', 'date': 'reviewed in saudi arabia on 20 january 2024', 'review': 'لا انصح به'}, {'reviewer': 'emad al-saba', 'rating': '1.0 ', 'date': 'reviewed in saudi arabia on 14 september 2023', 'review': 'لم يكن بحالة جيدة وجاري الارجاع'}]",3.8,0.0
2024-09-06,amazon_egy,mobile phones,xiaomi,redmi note 13 pro,"redmi note 13 pro (midnight black 8gb ram, 256 storage) - ultra-clear 200mp camera with ois |120hz fhd+amoled display | immersive viewing with ultra-thin bezels",12189.0,android 13.0,0,256,6.67,,0,,,,black,,4g,"[{'reviewer': 'ممتاز جداا', 'rating': '5.0 ', 'date': 'reviewed in egypt on 26 august 2024', 'review': 'انا يعتبر أول مرة اشتري من امازون موبايلات ولكن بجد الخدمة ممتازة وانا كنت متردد قبل ما اشتري ولكن بصراحه مش ندمان اني اشتريت التلفون من امازون، تجربة لطيفة بصراحة والدليفري كان ذووق ومحترم،شكرا امازون 🤍'}, {'reviewer': 'the-guide', 'rating': '5.0 ', 'date': 'reviewed in egypt on 21 july 2024', 'review': 'الموبيل تحفة والتوصيل في الميعاد،، redime realy great'}, {'reviewer': 'mahmoud ibrahim', 'rating': '5.0 ', 'date': 'reviewed in egypt on 28 may 2024', 'review': 'ممتاز'}, {'reviewer': 'eslam nour', 'rating': '3.0 ', 'date': 'reviewed in egypt on 6 june 2024', 'review': 'مشكلته ان شحنه بطيء مقارنة بشاومي 11 و 12 و13 بلاس ال120 واط\nبس ما دون ذلك هو كويس ومناسب للشباب والكبار ومواكب للتطور اللي بتحتاجه في معظم الشغل غموما'}, {'reviewer': 'emad adel', 'rating': '2.0 ', 'date': 'reviewed in egypt on 29 august 2024', 'review': 'لم يتم ارسال الفاتورة - برجاء ارسال الفاتورة'}]",4.6,20.0
2024-09-06,amazon_egy,mobile phones,xiaomi,poco f6,"xiaomi poco f6 5g + 4g lte 512gb + 12gb global version unlocked 6.67"" 120hz 50mp triple camera (tmobile mint tello & global) + (w/fast car 51w bundle) (green)",20888.0,android 13.0,0,512,6.67,2712 x 1220,120,3e+3 mhz,"2g, 3g, 4g, 5g",a-series,green,,,[],0.0,0.0
2024-09-06,amazon_egy,mobile phones,samsung,,"samsung galaxy s22 5g mobile phone 128gb, 8gb ram, sim free android smartphone white",29000.0,,8,128,6.1,2340 x 1080,120,,,snapdragon,,,,"[{'reviewer': 'used product', 'rating': '1.0 ', 'date': 'reviewed in saudi arabia on 19 august 2023', 'review': 'i got used product which is the the same price of new one. its totally disappointing'}, {'reviewer': 'corra', 'rating': '4.0 ', 'date': 'reviewed in the united arab emirates on 15 august 2023', 'review': 'battery may drain fast if you use 5g and location'}, {'reviewer': 'sunil', 'rating': '4.0 ', 'date': 'reviewed in the united arab emirates on 8 august 2023', 'review': 'very good mobile compact size i love this'}, {'reviewer': 'سيئ جدا', 'rating': '3.0 ', 'date': 'reviewed in saudi arabia on 15 august 2023', 'review': 'شاشه صغيره.. تقيل'}, {'reviewer': 'mohamed jameel', 'rating': '3.0 ', 'date': 'reviewed in saudi arabia on 6 february 2023', 'review': '3700 snapdragon gen 1 no use you even cant c9mpare with 13'}]",4.1,0.0
2024-09-06,amazon_egy,mobile phones,oppo,reno 11,oppo reno11 5g 256gb 12gb rock grey - uae version,0.0,,12,12,6.7,,120,,,snapdragon,,,5g,"[{'reviewer': 'sadek el haggan', 'rating': '4.0 ', 'date': 'reviewed in egypt on 6 may 2024', 'review': ""the phone is good overall but 5000 amp is unfelt as the battery performance is average.\n\nthe screen, photos, sound especially on watching movies is great.\n\nprices are unstable for this phone as one day after i buy it the price get around 1500 egp down. i didn't return the product as i have transferred all my stuff on it.""}, {'reviewer': 'عبدالله عادل عبدالله عزيز', 'rating': '1.0 ', 'date': 'reviewed in egypt on 19 august 2024', 'review': 'اول شئ هذه ليست اول عمليه شراء ومن قبل منذ حوالي اسبوعين اشتريت جهاز وضاع من قبل شركه الشحن واستمرت اموالي واشتريت هذا الجهاز واتي به عيب في الشاشه يجب عندما تقومون ببيع شئ يجب التحقق من الجهاز الجهاز به نقاط سوداء بجانب الشاشه الأيمن لقد غضبت بسبب التعامل مع امون بسبب هذه المشاكل والمشكله ليست من عندي و لماذا انتظر 14 يوم من أجل استرجاع المال هذا أمر مزعج'}, {'reviewer': 'طلبت أمس ولم يصل كما قالوا غدا', 'rating': '1.0 ', 'date': 'reviewed in egypt on 1 may 2024', 'review': 'لم يصل غدا كما قلتم'}, {'reviewer': 'aashna', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 5 march 2024', 'review': 'it could be offered a plastic coating over the paper box coating , rest overall its safe delivery buy the staff as well .'}]",4.2,0.0
2024-09-06,amazon_egy,mobile phones,apple,11 with facetime,"apple iphone 11 with facetime - 128gb, 4gb ram, 4g lte, white, single sim & e-sim",21550.0,,4,128,6.1,828 x 1792,60,,,a13,,,,"[{'reviewer': 'user-my1cw6', 'rating': '5.0 ', 'date': 'reviewed in egypt on 3 june 2022', 'review': 'انا اشتريت الجهاز وشغال تمام زي ماتوقعت.. الجهاز اصلي وجديد ويستاهل جدا.. سؤال: هل احتاج فاتورة في المستقبل؟ هل ممكن تبعتو لي فاتورة؟'}, {'reviewer': 'islam mohamed', 'rating': '4.0 ', 'date': 'reviewed in egypt on 7 december 2021', 'review': 'السعر غالي شوية بس كويس وخدمة العملاء قالت انه نسخة شرق اوسط بس طلع نسخة عالمية مصنوع في الهند الاصدار الجديد'}, {'reviewer': 'eslam', 'rating': '1.0 ', 'date': 'reviewed in egypt on 21 september 2022', 'review': 'عيب الجهاز ييجي لونه مختلف كان ممكن ارجعة بعد ما فتحتة'}, {'reviewer': 'narendran', 'rating': '4.0 ', 'date': 'reviewed in india on 13 november 2021', 'review': 'i previously used iphone 6s 32 gb variant. it’s battery health became very poor and i had to charge it at least 4 times a day. . also, the space was not enough.\nthis is the reason i upgraded to iphone 11. . i expected lots of difference compared to 6s as it is 4 generations ahead. . to be frank, i didn’t see any difference compared to 6s in user interface(slight difference only).\neven, there is not much improvement in camera quality. . video quality is really good compared to 6s. however , photo quality is similar to 6s with slightly better white balance.\nthe phone is bit heavier as well.. it would take some time to accustom to it’s form factor and weight\nbattery lasts from morning till evening with moderate usage.\nyou have to press volume up button and the screen lock button together to switch off and switch on the phone. . this is the worst implementation of apple. .\nthis phone is good but not up to the level of hype it received. .'}, {'reviewer': 'akshay', 'rating': '5.0 ', 'date': 'reviewed in india on 10 december 2023', 'review': ""i'm using it since 2021 and reviewing this after 2 years and it still perfoms well.\nif you have low budget, you can easily consider iphone 11 but you have to sacrifice 5g.""}]",4.5,0.0
2024-09-06,amazon_egy,mobile phones,xiaomi,redmi note 13,"redmi note 13 (mint green 8gb ram, 256 storage) - super-clear 108mp triple camera |120hz fhd+amoled display | immersive viewing with ultra-thin bezels | secure in-screen fingerprint sensor",8650.0,,8,256,6.67,1080 x 2400,120,,,snapdragon,green,,,"[{'reviewer': 'john', 'rating': '5.0 ', 'date': 'reviewed in egypt on 26 august 2024', 'review': 'منتج اصلي و جميل جدا ...و اللون الاخضر حلو جدا\nهعمل review تاني بعد فترة استخدام 💯'}, {'reviewer': 'ahmed nasser', 'rating': '5.0 ', 'date': 'reviewed in egypt on 6 august 2024', 'review': 'الموبايل فوق الممتاز ومطابق للتفاصيل أنصح به 👌'}, {'reviewer': 'elhayes', 'rating': '4.0 ', 'date': 'reviewed in egypt on 13 august 2024', 'review': 'موبايل ممتاز ومحترم من شاومي كالعادة شكرا لامازون سرعة التوصيل وشكرا للبائع لسعر المنتج المناسب ولارسال فاتورة بالمنتج'}, {'reviewer': 'amir fayez', 'rating': '5.0 ', 'date': 'reviewed in egypt on 20 july 2024', 'review': 'حابب اشكر حضرتك طلبت redmi note 13 4g اللون الاخضر 256 مع جراب حمايه والتوصيل جالي فخلال يوم الحاجه متغلفه واصليه والموبايل طلقه شكرااا ليك على مصداقيتك وان شاء الله مش هيكون اخر تعامل😉✌️'}, {'reviewer': 'khaled ali', 'rating': '1.0 ', 'date': 'reviewed in egypt on 13 august 2024', 'review': 'الشاشة باظت بعد شهر من الاستخدام'}]",4.1,5.0
2024-09-06,amazon_egy,mobile phones,redmi,redmi note 13 pro+ 5g,"redmi note 13 pro + 5g network (fusion white, 12gb ram, 512gb storage)",0.0,"miui 13, android 11.0",12,512,6.67,12 - 15.9 mp,0,,"bluetooth, wi-fi, usb",snapdragon,fusion purple,"bluetooth, wifi hotspot",,"[{'reviewer': 'ibrahim hassanein', 'rating': '1.0 ', 'date': 'reviewed in egypt on 13 july 2024', 'review': 'منتج ليس له ضمان'}, {'reviewer': 'amazon customer', 'rating': '1.0 ', 'date': 'reviewed in egypt on 20 august 2024', 'review': 'هل التلفون نسخه عالميه ولا هنديه'}, {'reviewer': 'sujeet', 'rating': '5.0 ', 'date': 'reviewed in india on 31 august 2024', 'review': 'an ideal phone at this price stage, it has a perfect balance between camera, battery, storage, and processor. ideal for a casual user who wants a phone which can do everything.'}, {'reviewer': 'hari', 'rating': '4.0 ', 'date': 'reviewed in india on 1 august 2024', 'review': 'overall rating is good.\na slight heating issue is seen.\nbattery consumption is a little bit high.\nphotos are of reasonable quality\nnight photos are of superb quality.\ngood quality photos can be taken in low light conditions too.'}, {'reviewer': 'r.j.nandhakumar', 'rating': '3.0 ', 'date': 'reviewed in india on 31 august 2024', 'review': 'ok'}]",3.7,0.0
2024-09-06,amazon_egy,mobile phones,infinix,smart 8,"infinix smart 8 (ram: 4+4gb, rom: 128gb), 6.6"" hd+ display, 13mp dual ai rear camera with ring flashlight, 8mp front camera, 5000 mah battery, dual nano sim, type-c, android 13 - shinny gold color",4350.0,android 13.0,4,128,6.6,720 x 1612,90,,"bluetooth, wi-fi",snapdragon,gold,cellular,,"[{'reviewer': 'iftikhar hussain', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 2 september 2024', 'review': 'good'}, {'reviewer': 'abdelsatar', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 22 august 2024', 'review': 'البطارية ممتازة والهاتف كويس بالنسبة للفئة السعرية'}, {'reviewer': 'ahmed hassanin', 'rating': '4.0 ', 'date': 'reviewed in saudi arabia on 17 july 2024', 'review': 'الجهاز جيد جدا مقارنة بسعرة'}, {'reviewer': ""product doesn't look bad for that price"", 'rating': '4.0 ', 'date': 'reviewed in saudi arabia on 23 march 2024', 'review': ""product doesn't look bad for that price""}, {'reviewer': 'manal', 'rating': '1.0 ', 'date': 'reviewed in saudi arabia on 12 december 2023', 'review': 'غير مكتمل'}]",4.5,0.0
2024-09-06,amazon_egy,mobile phones,google,6a,"google pixel 6a unlocked android 5g enabled smartphone with 12mp camera 128gb/6gb ram dual-sim (charcoal), bluetooth, wi-fi",0.0,,0,128,6.1,2160 x 1080,90,2.84 ghz,,snapdragon,,,,"[{'reviewer': 'user-m5tf3d1', 'rating': '5.0 ', 'date': 'reviewed in egypt on 26 august 2023', 'review': ""amazing phone , love all 5he features and how fast it is.\ntakes beautiful pictures and works like a charm with all apps. didn't take much to transfer data from my 8ld phone""}, {'reviewer': 'alaa hassan', 'rating': '1.0 ', 'date': 'reviewed in egypt on 24 december 2022', 'review': 'العلبة مكنتش متبرشمه ومش شغال بس تم استرداد المبلغ بدون اى مشكله.'}, {'reviewer': 'hossam m.', 'rating': '1.0 ', 'date': 'reviewed in egypt on 16 december 2022', 'review': 'منتج مستعمل والموبيل مقفول بميل تاني مش هتعرف'}, {'reviewer': 'stepan', 'rating': '5.0 ', 'date': 'reviewed in egypt on 27 december 2022', 'review': 'the phone was delivered quickly, the package was sealed. thank you!\nthe description says that two sim cards. in fact, one is physical, and the second is e-sim.'}, {'reviewer': 'amazon customer', 'rating': '5.0 ', 'date': 'reviewed in sweden on 8 june 2024', 'review': 'supermobil för 3000 sek på påsk synd att nya modellerna är så mkt dyrare....'}]",4.3,0.0
2024-09-06,amazon_egy,mobile phones,samsung,s24,"samsung galaxy s24+, ai android smartphone, 256gb storage, 12gb ram, 50mp camera, long battery life, onyx black - 1 year local warranty",42550.0,android,12,256,6.7,1440 x 3120,492,1.8 ghz,wi-fi,snapdragon,onyx black,cellular,,"[{'reviewer': 'ahmed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 10 august 2024', 'review': 'ضمان محلي في مصر.\nالموبايل ممتاز بس عيبه الوحيد إن حجمه كبير شوية و صعب يتمسك بأيد واحدة لفترة كبيرة. بس ده موضوع تعود أكيد و أنا متعود علي الموبايلات اللي حجمها ٦ بوصة.\nأعتقد الألترا هايبقى أصعب في المسك زائد موضوع ان الزوايا بتاعة الألترا مدببة فهاتبقى متعبة جدا في المسك و هاتضايق أكيد لما تشيله في جيب البنطلون.\nالs24 حجمه مناسب أكتر بس بطاريته صغيرة.\nالمعالج أكزينوس مش سناب دراجون زي ما هم كاتبين في المواصفات. بس ده طبعاً كان متوقع لأنه ضمان محلي.'}, {'reviewer': 'w_abdelaziz', 'rating': '5.0 ', 'date': 'reviewed in egypt on 7 august 2024', 'review': 'description clearly states cpu as snapdragon, but what i received is exynos cpu.\nwarranty was included in box.'}, {'reviewer': 'kareemelbatrawy', 'rating': '5.0 ', 'date': 'reviewed in egypt on 25 july 2024', 'review': 'مطابق للوصف'}, {'reviewer': 'omar a.', 'rating': '3.0 ', 'date': 'reviewed in egypt on 19 august 2024', 'review': 'محدش يجيبه ياجماعة كاتبين انو snapdragon وطلع معالج الexynos لا حول ولا قوة الا بالله'}, {'reviewer': 'magdy', 'rating': '5.0 ', 'date': 'reviewed in egypt on 5 july 2024', 'review': 'as advertised'}]",4.1,16.0
2024-09-06,amazon_egy,mobile phones,apple,apple 15 bionic,apple iphone 13 (128 gb) - green,29333.0,ios 15,0,128,6.1,,60,,nfc,,green,"bluetooth, wi-fi, nfc",4g,"[{'reviewer': 'khaled', 'rating': '1.0 ', 'date': 'reviewed in egypt on 24 july 2024', 'review': 'بشريحة اتصال واحدة و اللون زيتي بشاشة 5.4'}, {'reviewer': 'ke khaleeed', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 26 august 2024', 'review': 'ممتاز وسرعه التوصيل'}, {'reviewer': 'rawansaad.', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 28 august 2024', 'review': 'كما في الوصف تمامًا.'}, {'reviewer': 'ronnie mejos', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 16 august 2024', 'review': 'still the best iphone to buy.'}, {'reviewer': 'له ١٢ شهر عندي مافيه ولا غلطة نفس ابل', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 6 august 2024', 'review': 'نفس ابل له ١٢ شهر عندي وماخرب ولا حاجة'}]",4.4,5.0
2024-09-06,amazon_egy,mobile phones,xiaomi,poco x6 pro 5g,poco x6 pro dual sim yellow 12gb ram 512gb 5g - global version,17302.0,android 11.0,12,512,6.67,1080 x 2400,120,,"bluetooth, wi-fi, usb",snapdragon,yellow,cellular,,"[{'reviewer': 'youssef mattar', 'rating': '5.0 ', 'date': 'reviewed in egypt on 16 july 2024', 'review': 'excellent phone'}, {'reviewer': 'fatma h.', 'rating': '1.0 ', 'date': 'reviewed in egypt on 22 june 2024', 'review': 'هواوي و هونر امكانيتهم في الاستخدام اعلى واسهل و سعره نزل بعد ما اشتريته باسبوع الف ج تقريبا'}, {'reviewer': 'ahmed', 'rating': '1.0 ', 'date': 'reviewed in egypt on 3 september 2024', 'review': 'المنتج موصلنيش وعملت إلغاء.... والفلوس مرجعتش بقالها\nتقريبا 3 شهور'}, {'reviewer': 'roger', 'rating': '5.0 ', 'date': 'reviewed in mexico on 15 august 2024', 'review': 'el celular vuela, es un procesador tan potente... tienes un ferrari en la carcasa de toyota, celular de gama media con el procesador de gama alta, no se calienta, estoy muy feliz con mi compra, recomiendo el modelo y todas las marcas de xaomi como este poco, demasiada calidad vs costo, pantalla amoled wooooooww, increíble en colores,'}, {'reviewer': 'bruno silva', 'rating': '5.0 ', 'date': 'reviewed in spain on 23 august 2024', 'review': 'produto bom,tal como descrito , encomenda chegou rápido, até ver,tudo impecável'}]",4.4,0.0
2024-09-06,amazon_egy,mobile phones,honor,honor x8a,honor x8a single sim 8gb ram+128gb rom (6.7 inches) (4gb) - (midnight black),8892.0,,8,128,6.7,1080 x 2388,120,2.4 ghz,,snapdragon,,,,"[{'reviewer': 'mahmoud saad', 'rating': '1.0 ', 'date': 'reviewed in egypt on 26 may 2024', 'review': 'الكاميرا اسوء ما يمكن منصحش اى حد يشتريه، الكاميرتين الامامية والخلفية وحشين جداً'}, {'reviewer': 'yamamy', 'rating': '3.0 ', 'date': 'reviewed in egypt on 16 march 2024', 'review': 'very good screen for the price the the system was heavy and annoying to use and the camera was not the expected'}]",2.0,0.0
2024-09-06,amazon_egy,mobile phones,apple,15,apple iphone 15 (128 gb) - blue,0.0,,0,128,6.1,,120,2 ghz,,a13,,,4g,"[{'reviewer': 'wafaa', 'rating': '5.0 ', 'date': 'reviewed in egypt on 1 june 2024', 'review': 'حلو'}, {'reviewer': 'mohamed hamdy', 'rating': '1.0 ', 'date': 'reviewed in egypt on 1 august 2024', 'review': 'إستخفاف بالعميل في زمن التوصيل و حل المشاكل'}, {'reviewer': 'no one', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 11 july 2024', 'review': 'overall great phone with great battery'}, {'reviewer': 'legit apple product. brandnew!', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 6 july 2024', 'review': 'product is legit apple. i like it so much!'}, {'reviewer': 'catherine rossiter', 'rating': '1.0 ', 'date': 'reviewed in the united arab emirates on 16 may 2024', 'review': 'iphone message stated unable to set up new account as had been done too many times on the phone already. so i returned which was difficult as had to convince the driver that the phone was blue as the back is white. stressful.'}]",4.2,0.0
2024-09-06,amazon_egy,mobile phones,infinix,smart 8,"infinix smart 8 (ram: 4+4gb, rom: 128gb), 6.6"" hd+ display, 13mp dual ai rear camera with ring flashlight, 8mp front camera, 5000 mah battery, dual nano sim, type-c, android 13 - timber black color",0.0,,4,128,6.6,720 x 1612,90,,,snapdragon,,,,"[{'reviewer': 'amen', 'rating': '5.0 ', 'date': 'reviewed in egypt on 24 august 2024', 'review': 'تصميم خارجى جميل'}, {'reviewer': 'ariza ejike kenneth', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 10 april 2024', 'review': 'is good the product is working fine'}, {'reviewer': 'happy', 'rating': '1.0 ', 'date': 'reviewed in the united arab emirates on 23 june 2024', 'review': 'mobile locked in tunisia'}, {'reviewer': 'kazem', 'rating': '1.0 ', 'date': 'reviewed in the united arab emirates on 5 april 2024', 'review': 'لا يعجبنى تلفون مش شغال لا يوجد فاتورة لي هذا جهاز رجا استبدال هذا جهاز'}, {'reviewer': 'عبدالعليم خالد', 'rating': '4.0 ', 'date': 'reviewed in saudi arabia on 28 april 2024', 'review': 'الرجل الذي يوصل لي قليل ادب وليس محترم انصح بشراء الجوال جيدا جيدا'}]",3.7,0.0
2024-09-06,amazon_egy,mobile phones,xiaomi,redmi note 12 - midnight black,"redmi 12 hybrid dual sim, 8gb ram, 256gb rom - midnight black",6995.0,,8,256,6.79,2160 x 1080,120,,,snapdragon,,,,"[{'reviewer': 'نبوى حسين محمد ابراهيم', 'rating': '5.0 ', 'date': 'reviewed in egypt on 25 january 2024', 'review': 'ممتاز بالنسبة لى'}, {'reviewer': 'hany kamal', 'rating': '4.0 ', 'date': 'reviewed in egypt on 17 november 2023', 'review': 'الجهاز جيد ومناسب لسعره ولكن البطارية تحتاج الي ان تكون اكبر سعتا من ٥٠٠٠ امبير وذلك للتطابق مع امكانيات الجهاز'}, {'reviewer': 'مسعد م.', 'rating': '1.0 ', 'date': 'reviewed in egypt on 26 august 2024', 'review': 'تم ارسال باور بانك عليه بركود الموبايل بدلا من موبايل ريدمي ١٢ حسبي الله ونعم الوكيل'}, {'reviewer': 'mohamed eldeeb', 'rating': '5.0 ', 'date': 'reviewed in egypt on 31 december 2023', 'review': 'سعر جيد مقابل 8000ج'}, {'reviewer': 'abo deema', 'rating': '5.0 ', 'date': 'reviewed in egypt on 2 november 2023', 'review': 'قمت بشراء التليفون منذ أسبوعين لذ فأرجو إرسال فاتورة الشراء والضمان'}]",3.8,21.0
2024-09-06,amazon_egy,mobile phones,xiaomi,redmi a2+/ 64gb - black,"xiaomi redmi a2+ dual sim smartphone, 3gb ram, 64gb rom, sleek design, high-resolution display, efficient performance, and long battery life for a seamless mobile experience in black",3949.0,android 13.0,3,64,6.52,2400 x 1080,70,,usb,snapdragon,black,cellular,,"[{'reviewer': 'برجاء التأكد من وجود الخرطوم', 'rating': '5.0 ', 'date': 'reviewed in egypt on 5 august 2024', 'review': 'مطابق تماما واشكر امازون'}, {'reviewer': 'user-mkzkxg1', 'rating': '1.0 ', 'date': 'reviewed in egypt on 31 may 2024', 'review': 'والله العظيم موبيل زباله وفي عيوب صناعه يا في الشاشه او الشاحن او الصوت والسطوع الشاشه زباله والصوت واطي جداا والمعالج ابطي من السحلفه وجاي من غير سماعه راس زاي مامكتوب ف الوصف فلوس واترمت ف الزباله'}, {'reviewer': 'ahmed abdallah', 'rating': '5.0 ', 'date': 'reviewed in egypt on 27 june 2024', 'review': 'رائع في الاستخدام'}, {'reviewer': 'لبيب green', 'rating': '3.0 ', 'date': 'reviewed in egypt on 26 august 2024', 'review': 'السماعه غير موجوده اين المصداقيه'}, {'reviewer': 'ahmedhas', 'rating': '5.0 ', 'date': 'reviewed in egypt on 5 december 2023', 'review': 'جميل هذا المنتج وعملي'}]",3.7,0.0
2024-09-06,amazon_egy,mobile phones,realme,realme note 50,realme note 50 4-128 black,0.0,android 10.0,4,128,6.4,,0,,wi-fi,snapdragon,midnight black,wi-fi,4g,"[{'reviewer': 'رشا حسن', 'rating': '1.0 ', 'date': 'reviewed in egypt on 24 may 2024', 'review': 'يرسل الكرتونه خاليه أو بها منتج غير الموبايل'}]",1.0,0.0
